sig_HSC_CLP	sig_CLP_ProB	sig_ProB_PreB	sig_PreB_ImmatureB	sig_ImmatureB_TransitionalB	sig_TransitionalB_NaiveCD5neg	sig_TransitionalB_NaiveCD5pos	sig_NaiveCD5neg_NaiveCD5pos
ENSG00000138030	0	0	0	1	0	0	0	0
ENSG00000138031	0	0	0	1	-1	0	0	0
ENSG00000138032	0	0	0	-1	0	0	0	0
ENSG00000138036	0	1	0	1	0	0	0	0
ENSG00000138069	0	1	0	0	0	0	0	0
ENSG00000138074	0	1	0	0	0	0	0	0
ENSG00000138080	0	1	0	1	0	0	0	0
ENSG00000138081	0	-1	0	0	0	0	0	0
ENSG00000138085	0	1	0	0	0	0	0	0
ENSG00000138092	0	0	0	1	0	0	0	0
ENSG00000138101	0	0	0	0	-1	0	0	0
ENSG00000138107	0	0	0	0	1	0	0	0
ENSG00000138115	0	1	0	0	0	0	0	0
ENSG00000138119	0	0	0	-1	0	0	1	0
ENSG00000138134	0	1	-1	0	0	0	0	0
ENSG00000138160	-1	0	0	1	0	0	0	0
ENSG00000138166	0	0	0	-1	0	1	0	0
ENSG00000138172	0	0	1	0	0	0	0	0
ENSG00000138175	0	0	0	0	1	0	0	0
ENSG00000138180	-1	0	0	1	0	0	0	0
ENSG00000138182	0	0	0	1	0	0	0	0
ENSG00000138185	0	0	1	-1	0	0	0	0
ENSG00000138190	0	0	0	-1	0	0	0	0
ENSG00000138207	-1	1	0	0	0	0	0	0
ENSG00000138231	0	0	0	1	0	0	0	0
ENSG00000138279	0	0	1	0	0	0	0	0
ENSG00000138316	0	1	0	0	0	0	0	0
ENSG00000138326	1	0	0	0	0	0	0	0
ENSG00000138336	0	0	0	1	0	0	0	0
ENSG00000138346	0	0	0	1	0	0	0	0
ENSG00000138356	-1	1	-1	1	0	0	0	0
ENSG00000138363	0	0	0	1	-1	0	0	0
ENSG00000138375	0	1	0	0	0	0	0	0
ENSG00000138376	0	0	0	1	0	0	0	0
ENSG00000138380	0	0	0	0	0	-1	-1	0
ENSG00000138381	0	0	0	1	-1	0	0	0
ENSG00000138385	0	1	0	0	0	0	0	0
ENSG00000138386	0	0	0	1	0	0	0	0
ENSG00000138413	0	1	0	0	0	0	0	0
ENSG00000138430	0	0	0	1	0	0	0	0
ENSG00000138439	0	0	0	-1	0	0	0	0
ENSG00000138442	0	0	0	1	-1	0	0	0
ENSG00000138443	0	0	0	1	0	0	0	0
ENSG00000138468	0	-1	0	0	0	0	0	0
ENSG00000138495	-1	0	0	0	0	0	0	0
ENSG00000138496	0	0	0	-1	1	0	0	0
ENSG00000138587	0	0	0	1	0	0	0	0
ENSG00000138592	0	0	0	0	0	0	-1	0
ENSG00000138593	0	-1	0	-1	0	0	0	0
ENSG00000138600	-1	0	-1	0	0	0	-1	0
ENSG00000138604	0	0	0	1	0	0	0	0
ENSG00000138606	0	0	0	1	0	-1	0	0
ENSG00000138614	0	0	0	1	0	0	0	0
ENSG00000138615	0	0	0	-1	0	0	0	0
ENSG00000138623	0	0	-1	0	0	0	0	0
ENSG00000138639	-1	0	0	-1	0	0	0	0
ENSG00000138640	0	0	1	0	0	0	0	0
ENSG00000138642	0	0	0	-1	0	0	0	0
ENSG00000138646	0	0	-1	1	0	0	0	0
ENSG00000138658	0	0	0	1	0	0	0	0
ENSG00000138668	0	0	0	1	0	0	0	0
ENSG00000138669	1	0	1	0	0	0	0	0
ENSG00000138670	0	1	-1	0	0	0	0	0
ENSG00000138678	1	0	0	0	0	0	0	0
ENSG00000138688	0	0	0	-1	0	0	0	0
ENSG00000138696	1	0	0	0	0	0	0	0
ENSG00000138722	0	0	1	0	0	0	-1	0
ENSG00000138738	0	1	0	0	0	0	0	0
ENSG00000138744	0	1	1	0	0	0	0	0
ENSG00000138756	0	-1	0	0	-1	0	0	0
ENSG00000138758	0	0	0	1	0	0	0	0
ENSG00000138760	0	0	0	1	0	0	0	0
ENSG00000138764	0	-1	-1	0	0	0	0	0
ENSG00000138768	0	0	0	1	0	0	0	0
ENSG00000138772	1	0	0	0	1	0	0	0
ENSG00000138777	0	0	0	1	0	0	0	0
ENSG00000138778	0	0	0	1	0	0	0	0
ENSG00000138780	0	0	0	1	0	0	0	0
ENSG00000138794	0	0	0	1	0	0	0	0
ENSG00000138795	-1	-1	0	1	0	1	0	0
ENSG00000138796	-1	0	0	1	0	0	0	0
ENSG00000138798	1	1	0	1	0	0	0	0
ENSG00000138821	0	0	0	1	0	0	0	0
ENSG00000138829	-1	1	0	0	0	0	0	0
ENSG00000138834	0	-1	0	-1	0	0	0	0
ENSG00000138835	0	1	1	-1	0	0	0	0
ENSG00000138867	0	0	0	-1	-1	0	0	0
ENSG00000138964	0	0	1	-1	0	0	0	0
ENSG00000139083	0	1	1	0	1	0	0	0
ENSG00000139112	0	0	0	-1	0	0	0	0
ENSG00000139131	0	0	0	1	0	0	0	0
ENSG00000139132	0	0	-1	0	0	1	0	0
ENSG00000139133	0	0	0	1	0	0	0	0
ENSG00000139146	0	0	0	0	0	1	1	0
ENSG00000139163	0	0	0	-1	0	0	0	0
ENSG00000139168	0	0	0	1	0	0	0	0
ENSG00000139173	0	0	0	0	0	-1	-1	0
ENSG00000139174	0	0	0	-1	0	0	0	0
ENSG00000139178	1	1	0	-1	0	0	0	0
ENSG00000139180	0	0	0	1	0	0	0	0
ENSG00000139182	1	0	0	0	0	0	0	0
ENSG00000139190	0	0	1	0	-1	0	0	0
ENSG00000139192	0	0	1	-1	0	0	0	0
ENSG00000139193	0	-1	1	0	0	0	0	0
ENSG00000139194	0	0	1	0	0	0	0	0
ENSG00000139211	0	0	0	-1	0	0	0	0
ENSG00000139218	0	0	0	-1	0	0	0	0
ENSG00000139239	0	0	0	0	-1	0	0	0
ENSG00000139266	0	0	-1	-1	0	0	0	0
ENSG00000139278	0	1	0	-1	0	0	0	0
ENSG00000139291	0	0	-1	0	0	0	0	0
ENSG00000139292	0	0	-1	1	0	0	0	0
ENSG00000139318	0	1	0	-1	0	1	1	0
ENSG00000139343	0	0	0	1	0	0	0	0
ENSG00000139344	0	1	0	0	0	0	0	0
ENSG00000139354	-1	1	-1	1	0	0	0	0
ENSG00000139370	0	1	-1	0	-1	0	0	0
ENSG00000139372	0	0	0	0	1	0	1	0
ENSG00000139405	0	0	0	0	1	1	0	0
ENSG00000139410	0	1	1	0	0	0	0	0
ENSG00000139428	0	0	0	1	0	0	0	0
ENSG00000139436	0	0	-1	0	0	0	0	0
ENSG00000139437	0	0	0	1	0	0	0	0
ENSG00000139438	0	0	0	1	0	0	0	0
ENSG00000139496	0	0	0	1	0	0	0	0
ENSG00000139514	0	0	0	1	-1	0	0	0
ENSG00000139531	0	0	0	1	0	0	0	0
ENSG00000139579	0	0	0	1	0	0	0	0
ENSG00000139610	-1	1	0	0	0	0	0	0
ENSG00000139618	0	0	0	1	0	0	0	0
ENSG00000139620	0	0	0	0	-1	0	0	0
ENSG00000139625	1	0	0	0	-1	0	0	0
ENSG00000139626	-1	1	1	-1	-1	0	0	0
ENSG00000139629	0	1	0	-1	0	0	0	0
ENSG00000139636	1	-1	-1	0	0	0	0	0
ENSG00000139637	0	0	0	1	0	0	0	0
ENSG00000139641	1	0	-1	0	0	0	0	0
ENSG00000139645	0	-1	0	0	0	0	0	0
ENSG00000139668	0	0	1	0	0	0	0	0
ENSG00000139679	0	0	1	0	0	0	0	0
ENSG00000139684	0	0	0	1	0	0	0	0
ENSG00000139687	0	-1	-1	-1	0	0	0	0
ENSG00000139714	0	0	0	1	0	-1	0	0
ENSG00000139722	1	0	0	-1	0	0	0	0
ENSG00000139725	0	1	1	-1	0	0	0	0
ENSG00000139734	-1	0	0	1	0	0	0	0
ENSG00000139737	0	0	0	1	0	0	0	0
ENSG00000139793	0	-1	0	0	0	0	0	0
ENSG00000139826	0	0	0	-1	0	0	0	0
ENSG00000139832	0	0	0	1	0	0	0	0
ENSG00000139880	0	0	0	0	1	1	1	0
ENSG00000139890	0	-1	-1	0	0	0	0	0
ENSG00000139899	0	-1	0	0	0	0	0	0
ENSG00000139915	1	0	0	0	0	0	0	0
ENSG00000139926	0	0	1	0	0	0	0	0
ENSG00000139946	0	0	0	1	0	0	0	0
ENSG00000139971	1	0	0	0	0	0	0	0
ENSG00000139998	0	0	0	1	0	0	0	0
ENSG00000140022	1	1	1	0	0	0	0	0
ENSG00000140025	0	0	0	1	0	0	0	0
ENSG00000140030	-1	0	0	0	-1	0	0	0
ENSG00000140043	0	0	0	1	0	0	0	0
ENSG00000140044	0	0	1	-1	0	0	0	0
ENSG00000140092	0	0	1	0	0	0	0	0
ENSG00000140104	0	0	0	1	0	0	0	0
ENSG00000140157	0	0	0	-1	1	0	0	0
ENSG00000140199	1	-1	0	0	0	0	0	0
ENSG00000140262	0	0	0	1	0	0	0	0
ENSG00000140263	0	1	0	-1	1	0	0	0
ENSG00000140265	0	-1	0	0	1	0	0	0
ENSG00000140280	0	0	1	-1	0	0	0	0
ENSG00000140284	0	0	0	1	0	0	0	0
ENSG00000140299	0	0	-1	0	0	0	0	0
ENSG00000140307	0	0	0	1	0	0	0	0
ENSG00000140326	0	0	0	1	0	0	0	0
ENSG00000140332	0	1	0	0	-1	0	0	0
ENSG00000140350	-1	0	0	0	0	0	0	0
ENSG00000140365	0	0	-1	1	0	1	1	0
ENSG00000140368	0	0	1	-1	0	0	0	0
ENSG00000140374	0	1	0	1	0	0	0	0
ENSG00000140379	0	0	0	-1	0	0	0	0
ENSG00000140391	0	0	0	-1	0	0	0	0
ENSG00000140395	0	0	0	1	0	0	0	0
ENSG00000140396	0	0	-1	0	0	0	0	0
ENSG00000140398	-1	-1	-1	-1	1	1	1	0
ENSG00000140403	0	1	0	0	0	-1	0	0
ENSG00000140443	0	0	1	0	0	-1	0	0
ENSG00000140450	0	0	0	0	0	1	0	0
ENSG00000140451	0	0	0	1	1	0	0	0
ENSG00000140455	0	0	0	-1	0	0	0	0
ENSG00000140463	0	0	-1	0	0	0	0	0
ENSG00000140474	0	1	0	-1	0	0	0	0
ENSG00000140479	0	0	0	0	-1	0	0	0
ENSG00000140525	0	0	0	1	0	0	0	0
ENSG00000140526	0	0	0	0	1	0	0	0
ENSG00000140527	0	1	0	0	0	0	0	0
ENSG00000140534	-1	0	0	1	1	0	0	0
ENSG00000140545	0	1	-1	1	1	0	0	0
ENSG00000140548	0	0	0	-1	1	0	0	0
ENSG00000140563	1	-1	-1	-1	1	0	0	0
ENSG00000140564	1	0	1	-1	0	0	0	0
ENSG00000140575	-1	0	-1	-1	0	0	0	0
ENSG00000140577	0	0	-1	-1	0	0	0	0
ENSG00000140598	0	0	0	1	0	0	0	0
ENSG00000140600	1	0	0	0	0	0	0	0
ENSG00000140678	0	0	0	-1	0	0	0	0
ENSG00000140682	0	0	0	1	0	0	0	0
ENSG00000140743	0	0	0	1	0	0	0	0
ENSG00000140749	-1	1	1	-1	0	1	0	0
ENSG00000140750	-1	0	-1	-1	0	0	0	0
ENSG00000140795	0	0	-1	0	0	0	0	0
ENSG00000140839	0	-1	0	0	0	0	0	0
ENSG00000140848	0	0	0	0	1	1	1	0
ENSG00000140853	0	-1	-1	0	1	0	0	0
ENSG00000140854	0	0	0	1	0	0	0	0
ENSG00000140859	1	0	0	0	0	0	0	0
ENSG00000140876	0	0	0	1	0	0	0	0
ENSG00000140931	0	1	1	-1	-1	0	0	0
ENSG00000140932	0	0	1	0	0	0	0	0
ENSG00000140939	0	-1	0	0	0	0	0	0
ENSG00000140941	0	-1	0	-1	1	1	0	0
ENSG00000140948	0	0	0	0	0	1	0	0
ENSG00000140955	0	-1	1	0	0	0	0	0
ENSG00000140968	-1	1	0	-1	0	0	0	0
ENSG00000140988	0	1	0	1	-1	0	0	0
ENSG00000140992	0	0	0	-1	0	0	0	0
ENSG00000140995	0	0	0	-1	0	0	0	0
ENSG00000141013	0	0	0	1	-1	0	0	0
ENSG00000141030	-1	0	0	1	0	0	0	0
ENSG00000141076	0	0	0	1	-1	0	0	0
ENSG00000141096	0	0	0	-1	0	0	0	0
ENSG00000141101	0	0	0	1	-1	0	0	0
ENSG00000141194	1	1	0	0	0	0	0	0
ENSG00000141198	1	1	1	0	0	0	0	0
ENSG00000141232	0	0	0	0	0	0	1	0
ENSG00000141258	0	1	0	-1	0	0	0	0
ENSG00000141293	1	0	0	0	-1	0	0	0
ENSG00000141295	1	0	0	0	0	0	0	0
ENSG00000141298	-1	0	0	0	-1	0	0	0
ENSG00000141316	0	0	0	-1	0	0	0	0
ENSG00000141349	0	1	0	0	0	0	0	0
ENSG00000141367	-1	0	0	1	0	0	0	0
ENSG00000141384	0	0	1	0	-1	0	0	0
ENSG00000141391	0	0	0	1	0	0	0	0
ENSG00000141401	0	0	0	1	0	0	0	0
ENSG00000141428	0	0	0	1	0	0	0	0
ENSG00000141429	0	0	0	-1	1	0	0	0
ENSG00000141441	0	0	-1	0	1	0	0	0
ENSG00000141447	0	0	0	1	0	0	0	0
ENSG00000141452	0	0	-1	0	-1	0	0	0
ENSG00000141456	0	0	0	1	0	0	0	0
ENSG00000141469	0	0	0	0	-1	0	0	0
ENSG00000141480	0	0	1	-1	0	0	0	0
ENSG00000141499	0	0	0	1	0	0	0	0
ENSG00000141503	0	0	0	-1	0	0	0	0
ENSG00000141505	0	0	1	0	0	1	0	0
ENSG00000141506	0	0	1	-1	0	0	0	0
ENSG00000141522	-1	0	0	0	0	0	0	0
ENSG00000141524	0	0	0	-1	0	0	0	0
ENSG00000141526	0	0	0	-1	0	0	0	0
ENSG00000141527	0	0	-1	1	0	0	0	0
ENSG00000141540	0	0	1	0	0	0	0	0
ENSG00000141542	0	1	0	0	0	0	0	0
ENSG00000141543	0	0	-1	1	0	1	0	0
ENSG00000141552	-1	0	0	1	0	0	0	0
ENSG00000141556	0	-1	1	1	0	0	0	0
ENSG00000141560	0	1	0	0	0	0	0	0
ENSG00000141562	0	0	-1	1	0	0	0	0
ENSG00000141574	0	0	1	-1	0	0	0	0
ENSG00000141576	0	-1	0	0	0	0	0	0
ENSG00000141577	0	0	0	1	0	0	0	0
ENSG00000141582	-1	0	-1	0	1	0	0	0
ENSG00000141622	0	0	0	1	0	0	0	0
ENSG00000141627	0	0	0	1	0	0	0	0
ENSG00000141642	0	0	0	1	0	0	0	0
ENSG00000141644	0	0	0	-1	0	0	0	0
ENSG00000141646	0	0	0	1	0	0	0	0
ENSG00000141655	0	1	0	0	0	0	0	0
ENSG00000141664	0	0	0	0	-1	0	0	0
ENSG00000141682	-1	1	0	0	0	0	0	0
ENSG00000141698	0	0	1	0	0	-1	0	0
ENSG00000141736	0	0	0	0	-1	0	0	0
ENSG00000141738	0	-1	1	0	0	0	0	0
ENSG00000141741	0	-1	0	0	0	1	1	0
ENSG00000141744	1	-1	0	0	0	0	0	0
ENSG00000141748	-1	-1	1	0	0	0	0	0
ENSG00000141753	0	0	0	0	-1	0	0	0
ENSG00000141756	1	0	0	0	0	0	0	0
ENSG00000141759	-1	0	0	0	0	0	0	0
ENSG00000141837	1	0	-1	-1	0	0	0	0
ENSG00000141854	1	0	0	0	0	0	0	0
ENSG00000141858	0	0	0	1	0	1	0	0
ENSG00000141873	1	1	0	0	0	0	0	0
ENSG00000141905	0	1	1	1	-1	0	0	0
ENSG00000141933	0	0	0	1	0	0	0	0
ENSG00000141959	0	-1	0	0	0	0	0	0
ENSG00000141968	0	0	0	-1	0	0	0	0
ENSG00000141971	0	0	0	0	1	0	0	0
ENSG00000141977	0	1	0	0	0	0	0	0
ENSG00000141994	0	0	0	0	0	0	1	0
ENSG00000142046	1	0	0	0	0	0	0	0
ENSG00000142089	0	0	1	0	0	1	0	0
ENSG00000142102	1	0	-1	0	-1	0	0	0
ENSG00000142156	1	0	1	0	0	0	0	0
ENSG00000142166	0	0	-1	0	0	0	0	0
ENSG00000142168	0	0	1	1	0	0	0	0
ENSG00000142173	1	0	0	0	0	0	0	0
ENSG00000142178	0	0	0	-1	0	0	0	0
ENSG00000142185	-1	0	1	0	0	0	0	0
ENSG00000142186	0	0	0	0	1	0	0	0
ENSG00000142188	0	0	0	-1	1	-1	0	0
ENSG00000142192	0	1	1	0	0	0	0	0
ENSG00000142197	0	0	-1	-1	0	0	0	0
ENSG00000142208	0	0	-1	1	0	0	0	0
ENSG00000142227	0	1	-1	-1	0	0	0	0
ENSG00000142230	-1	0	0	1	0	0	0	0
ENSG00000142235	0	0	-1	0	1	0	0	0
ENSG00000142252	0	-1	0	0	0	0	0	0
ENSG00000142303	0	0	1	1	0	0	0	0
ENSG00000142319	0	-1	0	1	0	0	0	0
ENSG00000142330	0	-1	0	0	0	0	0	0
ENSG00000142347	0	1	-1	0	0	0	0	0
ENSG00000142405	1	0	0	0	0	0	0	0
ENSG00000142408	1	0	0	0	0	0	0	0
ENSG00000142444	0	0	0	1	0	0	0	0
ENSG00000142494	0	0	1	0	0	0	0	0
ENSG00000142507	0	0	0	1	0	0	0	0
ENSG00000142512	0	1	-1	-1	0	0	0	0
ENSG00000142530	0	0	1	0	0	0	0	0
ENSG00000142541	0	0	0	0	-1	0	0	0
ENSG00000142544	0	0	0	1	0	0	0	0
ENSG00000142549	1	0	0	0	0	0	0	0
ENSG00000142583	-1	0	1	0	-1	0	0	0
ENSG00000142599	0	0	-1	0	0	0	0	0
ENSG00000142606	1	0	0	0	0	0	0	0
ENSG00000142611	1	0	0	0	0	0	0	0
ENSG00000142619	1	0	0	0	0	0	0	0
ENSG00000142634	-1	0	0	0	0	1	0	0
ENSG00000142657	0	1	0	1	0	0	0	0
ENSG00000142676	0	0	0	0	-1	0	0	0
ENSG00000142684	0	0	0	1	0	0	0	0
ENSG00000142686	0	0	0	1	0	0	0	0
ENSG00000142694	0	0	1	0	0	0	0	0
ENSG00000142731	0	0	0	1	0	0	0	0
ENSG00000142733	0	0	1	-1	0	0	0	0
ENSG00000142765	0	0	1	-1	0	0	0	0
ENSG00000142798	0	1	0	0	0	0	0	0
ENSG00000142864	0	0	0	1	0	0	0	0
ENSG00000142867	0	0	-1	-1	0	0	0	0
ENSG00000142892	0	0	0	1	0	0	0	0
ENSG00000142910	0	-1	0	1	1	0	0	0
ENSG00000142920	0	0	-1	0	0	0	0	0
ENSG00000142937	0	1	0	0	-1	0	0	0
ENSG00000142945	0	0	0	1	1	0	0	0
ENSG00000142961	0	0	0	-1	0	0	0	0
ENSG00000143013	0	0	0	1	0	0	0	0
ENSG00000143033	0	0	1	0	0	0	0	0
ENSG00000143061	0	0	0	1	0	0	0	0
ENSG00000143067	0	1	0	0	0	0	0	0
ENSG00000143079	0	0	1	0	0	0	0	0
ENSG00000143106	-1	0	0	1	0	0	0	0
ENSG00000143110	0	1	0	-1	-1	0	0	0
ENSG00000143119	-1	0	1	-1	0	0	0	0
ENSG00000143126	0	0	-1	0	0	0	0	0
ENSG00000143127	0	-1	0	0	0	0	0	0
ENSG00000143147	0	0	1	0	0	0	0	0
ENSG00000143153	0	1	0	1	0	0	0	0
ENSG00000143155	0	0	0	1	0	0	0	0
ENSG00000143157	0	1	0	0	0	0	0	0
ENSG00000143158	-1	0	0	1	0	0	0	0
ENSG00000143162	0	1	0	0	0	0	0	0
ENSG00000143167	0	1	0	0	-1	0	0	0
ENSG00000143179	0	0	0	1	0	0	0	0
ENSG00000143183	0	0	0	0	1	0	0	0
ENSG00000143185	0	0	0	0	0	1	0	0
ENSG00000143190	0	-1	0	0	0	0	0	0
ENSG00000143194	-1	1	0	0	0	0	0	0
ENSG00000143195	-1	1	0	0	0	0	0	0
ENSG00000143198	0	1	0	1	-1	0	0	0
ENSG00000143207	0	0	0	1	0	0	0	0
ENSG00000143226	-1	0	0	0	0	0	0	0
ENSG00000143228	0	0	0	1	0	0	0	0
ENSG00000143252	0	1	0	1	0	0	0	0
ENSG00000143297	0	0	0	-1	0	0	0	0
ENSG00000143303	0	0	-1	0	0	0	0	0
ENSG00000143314	0	0	1	1	-1	0	0	0
ENSG00000143315	0	0	0	1	0	0	0	0
ENSG00000143320	0	0	0	0	0	0	1	0
ENSG00000143321	0	0	0	1	0	0	0	0
ENSG00000143333	0	0	-1	0	1	0	0	0
ENSG00000143337	0	1	0	0	0	0	0	0
ENSG00000143344	0	0	1	0	0	0	0	0
ENSG00000143365	0	-1	1	0	0	0	0	0
ENSG00000143368	0	0	0	1	0	0	0	0
ENSG00000143374	0	0	0	1	0	0	0	0
ENSG00000143376	0	0	0	1	-1	0	0	0
ENSG00000143382	0	1	0	0	0	1	0	0
ENSG00000143384	0	1	0	0	0	0	0	0
ENSG00000143393	0	0	0	-1	0	0	0	0
ENSG00000143398	-1	0	0	0	0	0	0	0
ENSG00000143401	-1	0	0	1	0	0	0	0
ENSG00000143409	1	0	0	0	0	0	0	0
ENSG00000143416	0	0	0	0	1	0	0	0
ENSG00000143434	0	-1	0	1	1	0	0	0
ENSG00000143436	0	0	0	1	-1	0	0	0
ENSG00000143443	0	0	0	-1	-1	0	0	0
ENSG00000143458	-1	0	0	0	0	0	0	0
ENSG00000143476	0	0	0	1	0	0	0	0
ENSG00000143479	0	0	1	1	0	0	0	0
ENSG00000143493	0	0	0	1	0	0	0	0
ENSG00000143499	-1	1	-1	1	0	0	0	0
ENSG00000143507	0	1	0	0	0	0	0	0
ENSG00000143514	0	0	0	1	0	0	0	0
ENSG00000143515	1	-1	1	-1	1	0	0	0
ENSG00000143537	0	0	1	-1	0	0	0	0
ENSG00000143545	0	0	0	1	0	-1	0	0
ENSG00000143546	0	-1	0	-1	0	1	0	0
ENSG00000143553	0	0	0	0	1	0	0	0
ENSG00000143554	0	-1	1	1	0	0	0	0
ENSG00000143578	1	0	0	0	0	0	0	0
ENSG00000143590	0	0	0	0	0	1	1	0
ENSG00000143621	0	0	0	1	0	0	0	0
ENSG00000143624	1	-1	1	0	0	0	0	0
ENSG00000143630	0	0	0	1	0	0	0	0
ENSG00000143641	0	-1	1	1	0	0	0	0
ENSG00000143643	0	0	0	-1	0	0	0	0
ENSG00000143653	0	0	0	1	0	0	0	0
ENSG00000143669	-1	1	-1	-1	-1	0	0	0
ENSG00000143742	-1	0	0	1	1	0	0	0
ENSG00000143753	0	0	1	0	0	-1	-1	0
ENSG00000143768	1	0	1	0	0	0	0	0
ENSG00000143772	0	0	0	-1	0	0	0	0
ENSG00000143774	0	-1	1	0	0	0	0	0
ENSG00000143776	0	0	0	1	0	0	0	0
ENSG00000143797	0	0	0	0	0	1	0	0
ENSG00000143799	0	-1	0	0	0	0	0	0
ENSG00000143801	1	0	0	-1	0	0	0	0
ENSG00000143815	-1	0	-1	-1	0	1	1	0
ENSG00000143816	-1	-1	1	1	0	0	0	0
ENSG00000143847	0	-1	0	0	0	0	0	0
ENSG00000143850	0	1	0	0	0	0	0	0
ENSG00000143851	0	1	-1	0	0	0	0	0
ENSG00000143862	0	0	-1	-1	1	0	0	0
ENSG00000143869	0	0	0	0	-1	-1	0	0
ENSG00000143870	-1	0	0	0	0	0	0	0
ENSG00000143878	0	-1	0	0	-1	0	0	0
ENSG00000143882	0	0	-1	1	0	0	0	0
ENSG00000143889	1	0	1	-1	0	-1	-1	0
ENSG00000143891	1	-1	0	-1	0	0	0	0
ENSG00000143924	0	0	-1	-1	0	0	0	0
ENSG00000143933	0	0	0	1	0	0	0	0
ENSG00000143942	0	0	0	1	0	0	0	0
ENSG00000143947	0	0	0	-1	0	0	0	0
ENSG00000143995	1	1	1	0	0	0	0	0
ENSG00000144040	0	0	0	0	1	0	0	0
ENSG00000144045	0	0	1	0	0	0	0	0
ENSG00000144057	1	0	0	0	0	0	0	0
ENSG00000144061	0	1	0	1	-1	0	0	0
ENSG00000144115	1	0	0	0	0	0	0	0
ENSG00000144120	0	0	0	1	-1	0	0	0
ENSG00000144134	0	0	0	0	-1	0	0	0
ENSG00000144136	0	0	0	1	0	0	0	0
ENSG00000144161	0	0	1	0	0	0	0	0
ENSG00000144218	-1	0	-1	0	0	0	0	0
ENSG00000144228	0	0	0	-1	0	0	0	0
ENSG00000144231	0	0	0	1	0	0	0	0
ENSG00000144283	0	0	0	1	0	0	0	0
ENSG00000144320	0	0	0	1	0	0	0	0
ENSG00000144354	0	0	0	1	0	0	0	0
ENSG00000144369	0	1	1	0	0	0	0	0
ENSG00000144381	0	0	0	1	0	0	0	0
ENSG00000144395	0	0	0	1	0	0	0	0
ENSG00000144401	0	1	0	0	0	0	0	0
ENSG00000144451	0	0	0	1	0	0	0	0
ENSG00000144455	0	1	0	0	0	0	0	0
ENSG00000144468	0	0	-1	0	0	0	0	0
ENSG00000144476	0	1	1	0	0	-1	0	0
ENSG00000144485	-1	0	-1	1	0	0	0	0
ENSG00000144488	0	0	-1	-1	0	0	1	0
ENSG00000144554	0	0	0	1	-1	0	0	0
ENSG00000144560	0	0	1	0	0	0	0	0
ENSG00000144580	0	0	0	1	0	0	0	0
ENSG00000144589	0	-1	0	0	0	0	0	0
ENSG00000144642	0	0	1	-1	1	0	0	0
ENSG00000144645	0	0	0	-1	0	0	0	0
ENSG00000144647	0	0	0	1	0	0	0	0
ENSG00000144649	0	0	1	0	0	0	0	0
ENSG00000144655	-1	-1	1	0	0	1	0	0
ENSG00000144659	0	0	0	0	-1	0	0	0
ENSG00000144668	1	1	1	0	0	0	0	0
ENSG00000144677	0	0	1	1	0	0	0	0
ENSG00000144681	1	1	0	0	0	0	0	0
ENSG00000144711	0	-1	-1	-1	0	0	0	0
ENSG00000144712	0	1	-1	0	1	0	0	0
ENSG00000144713	1	0	0	0	-1	0	0	0
ENSG00000144736	0	0	0	1	0	0	0	0
ENSG00000144741	0	1	0	0	0	0	0	0
ENSG00000144746	0	1	1	-1	0	0	0	0
ENSG00000144749	0	-1	0	1	0	0	0	0
ENSG00000144791	0	-1	0	0	0	0	0	0
ENSG00000144792	0	0	0	1	0	0	0	0
ENSG00000144802	1	0	1	-1	-1	0	0	0
ENSG00000144815	0	0	0	-1	1	0	0	0
ENSG00000144824	0	0	0	1	0	0	0	0
ENSG00000144843	0	1	-1	0	0	0	0	0
ENSG00000144848	-1	0	0	0	0	0	0	0
ENSG00000144852	0	1	0	0	0	0	0	0
ENSG00000144893	1	0	0	1	0	0	0	0
ENSG00000144909	-1	0	-1	0	0	0	0	0
ENSG00000145014	0	0	0	1	0	0	0	0
ENSG00000145016	0	-1	0	-1	1	0	0	0
ENSG00000145022	0	0	1	0	0	0	0	0
ENSG00000145050	-1	0	0	0	0	0	0	0
ENSG00000145088	0	1	-1	0	0	0	0	0
ENSG00000145103	0	0	0	-1	0	0	1	0
ENSG00000145214	0	-1	0	0	0	0	0	0
ENSG00000145217	0	0	1	-1	0	0	0	0
ENSG00000145220	0	0	0	1	0	0	0	0
ENSG00000145246	0	0	0	-1	0	0	0	0
ENSG00000145247	0	1	-1	0	0	0	0	0
ENSG00000145284	0	0	0	1	0	0	0	0
ENSG00000145287	-1	1	1	-1	-1	0	0	0
ENSG00000145331	0	0	0	1	0	0	0	0
ENSG00000145337	0	0	0	1	0	0	0	0
ENSG00000145349	0	-1	-1	0	0	0	0	0
ENSG00000145365	-1	-1	-1	1	0	0	0	0
ENSG00000145375	0	0	0	1	0	0	0	0
ENSG00000145386	0	0	0	1	0	0	0	0
ENSG00000145390	0	0	0	0	-1	0	0	0
ENSG00000145391	0	0	0	1	-1	0	0	0
ENSG00000145416	-1	0	0	-1	0	0	0	0
ENSG00000145425	0	0	0	0	-1	0	0	0
ENSG00000145428	-1	1	0	0	0	0	0	0
ENSG00000145431	0	1	1	0	0	0	0	0
ENSG00000145476	0	0	0	0	-1	0	0	0
ENSG00000145494	-1	0	0	1	0	0	0	0
ENSG00000145506	-1	0	0	1	0	0	0	0
ENSG00000145555	0	-1	0	1	0	0	0	0
ENSG00000145569	0	1	1	0	0	0	0	0
